nota_do_exame,horas_de_estudo_por_dia,horas_de_sono,horas_redes_sociais,qualidade_da_dieta,qualidade_da_internet,genero,trabalho_meio_periodo,percentual_de_presença,saude_mental
76.91422457485669,2.1273973099782237,6.807826084806912,1.9443635818364422,Regular,Regular,Outro,Sim,69.26654730510094,Baixa
4.355523929680127,7.195343496966563,9.961013426544522,0.5871315082285968,Boa,Regular,Outro,Sim,88.53736999255278,Baixa
81.26005686629856,7.603202254280897,5.472028120201649,3.221665382463295,Ruim,Ruim,Masculino,Sim,92.27981857956192,Alta
45.70041317119509,2.004216816340807,4.371946861614591,2.027798781510651,Boa,Regular,Masculino,Sim,61.75917228502673,Alta
61.05980248810339,4.9283845876256,8.026563495828775,3.0388507007141974,Ruim,Ruim,Masculino,Nao,73.26912520977399,Media
90.29182489549996,4.500266611192775,9.218883128348615,1.705469754620687,Boa,Ruim,Masculino,Sim,97.82301713974292,Baixa
52.02171525901931,0.787518417291567,4.276739974420909,1.178825187618874,Boa,Excelente,Masculino,Nao,81.79715291312846,Alta
26.453196633080054,1.3707752718916968,6.550709098234911,3.7449801137680274,Regular,Ruim,Outro,Nao,90.4434768504916,Baixa
87.79207998661151,6.904090558269097,5.336569951738413,5.8922181110832685,Ruim,Excelente,Feminino,Sim,94.23040223357205,Alta
84.2726329922761,0.14693557469771967,5.201499706192349,5.162499706352055,Regular,Ruim,Feminino,Sim,69.51842378544916,Baixa
58.66252319544084,4.865816799841585,8.82986135731408,5.61160634325918,Regular,Excelente,Outro,Nao,83.05909318424057,Baixa
83.5675844925672,6.931579208404323,9.535895454909548,5.3353993086686415,Regular,Boa,Feminino,Nao,84.3365886840568,Alta
90.35379754515883,6.056868408365298,7.268971953181556,3.76567376098642,Ruim,Boa,Masculino,Nao,75.05217545258299,Media
32.84687174662866,0.39020890665340424,6.174566447374611,3.6003170467908494,Ruim,Boa,Feminino,Sim,88.48933387601016,Media
8.04460194832053,2.7001857973954895,7.341716968765591,2.3796735894691325,Regular,Boa,Outro,Nao,88.00101878408472,Baixa
17.075316164730804,4.086646844910321,8.592230764299886,4.258678656328181,Ruim,Excelente,Masculino,Sim,87.86428114468501,Baixa
69.60967107014918,1.9936698399544897,6.4858607871657386,1.4712486077606244,Boa,Ruim,Masculino,Sim,98.81496780533814,Baixa
13.739812567197262,1.811991964707686,6.682078881157499,0.24335850493016964,Ruim,Boa,Feminino,Nao,61.79944310017755,Media
42.13357684504475,3.5670367585800173,6.324362788099661,5.188276884857421,Boa,Regular,Outro,Sim,94.0734426906811,Media
53.48176546239374,2.6668474687761803,9.474891031318961,0.06675578407621563,Ruim,Excelente,Feminino,Sim,96.2459698724667,Alta
97.25162632166055,3.3520745275535564,7.64551697945996,1.0522301336617585,Regular,Boa,Outro,Nao,63.28331803424409,Media
34.09609573096384,1.9132933913531698,9.042769057985348,2.14620773390887,Ruim,Regular,Feminino,Sim,60.99507542852057,Media
85.27893448583376,0.0003388018344336885,8.79054626286933,0.46548819483600634,Regular,Ruim,Feminino,Sim,95.67498306919798,Media
2.397864022617069,0.7053640140429396,5.7041559398979,4.419947802757239,Boa,Excelente,Outro,Nao,69.73737495003927,Baixa
84.74278028315851,2.045805611211035,4.352784481969919,4.306277591525569,Ruim,Excelente,Feminino,Nao,63.802660791793144,Baixa
13.782652665407635,0.10657397359513787,8.664965049444884,4.372847949443125,Boa,Regular,Masculino,Nao,83.8294776764909,Baixa
75.95534754033217,7.412276112056536,9.62369229753372,5.7004442805077815,Ruim,Boa,Feminino,Sim,68.66385404719624,Baixa
83.8244606903264,2.5523636017455127,8.38394116409416,2.30514324555583,Ruim,Regular,Outro,Sim,63.20335294030787,Alta
2.5917961401493383,1.2483975347932743,9.320964843487763,5.839444011120585,Regular,Ruim,Feminino,Nao,80.27406667388519,Alta
52.209721990136636,5.039408169296016,4.849401724381456,5.034054635869264,Regular,Excelente,Feminino,Sim,68.62986206312883,Alta
56.03940231448833,0.03727871993264387,5.957675934149414,0.47515171561988145,Regular,Ruim,Feminino,Sim,87.22827229461255,Baixa
40.55382024367701,5.883247202556765,7.944505241540604,0.4784653972033659,Regular,Boa,Masculino,Sim,64.88392721656982,Media
60.80488967880691,0.9847518648851699,9.002003527768688,1.4301380365519818,Regular,Regular,Masculino,Sim,88.18436067322357,Baixa
65.69998208388972,2.092396194738088,4.785054397132258,3.976310833012578,Regular,Boa,Masculino,Nao,89.94244905171297,Baixa
52.85791052636624,2.329450718632163,7.917216698881349,5.436370233685902,Ruim,Regular,Outro,Sim,70.82413620110975,Alta
43.33620032625248,6.464772504498112,8.383039104050834,1.573584339342226,Boa,Regular,Outro,Nao,97.0262096638689,Media
14.34906704371407,4.759316181492013,9.787764879169465,5.431917952106111,Regular,Boa,Masculino,Nao,85.54792884513002,Baixa
42.92719550915346,5.631008805762551,9.501918052977718,2.0196084383977233,Boa,Excelente,Feminino,Nao,72.92628254325476,Media
43.5013999220615,1.4050153025479055,7.375269031551446,5.043341189726393,Ruim,Excelente,Outro,Nao,93.00666180239205,Alta
79.63389352683976,4.107878099708937,9.234694334754373,1.4110564165227926,Ruim,Excelente,Outro,Nao,84.47163145960843,Baixa
35.585934874998195,5.154300513225531,8.152593441555968,2.952835828999226,Ruim,Boa,Feminino,Sim,95.9142149224765,Alta
6.097621395944874,2.514429070951416,6.591087792730962,4.086357571353344,Ruim,Ruim,Masculino,Nao,81.13116874059492,Baixa
90.740083604142,2.549825492597961,9.575414592565968,3.5571343766931243,Ruim,Ruim,Masculino,Nao,72.874388201709,Baixa
2.8548933855364944,2.5202148580887638,5.957145898786376,1.2809451036394495,Regular,Regular,Outro,Sim,87.4058982462757,Alta
8.527626482458805,0.8404746023562764,8.954608887842895,3.0445269574442264,Ruim,Boa,Outro,Nao,67.30132871493186,Alta
79.75945035850697,7.790333180846714,7.17611769510954,1.00786672916155,Boa,Regular,Masculino,Nao,89.87100219407499,Media
58.870520280247085,7.365672376945956,4.061780357335293,4.047400376575916,Ruim,Excelente,Outro,Sim,75.34135334807897,Baixa
49.02290045784595,1.5217901759200272,5.955269074213203,1.877131314301515,Ruim,Regular,Feminino,Sim,70.00395262380033,Alta
34.04364447565831,2.506239491480663,6.027452185918735,4.023076414284098,Ruim,Excelente,Masculino,Nao,90.28350025405399,Alta
74.86920223634382,0.21500547838150563,7.570434453019045,5.277206903457095,Regular,Boa,Feminino,Sim,72.5161094983971,Alta
99.38474694083781,5.411592587734095,4.510473181279568,2.4981946521869913,Boa,Boa,Masculino,Nao,97.81133014334097,Media
4.178118329249858,3.850413675084731,6.6846580122038075,4.4896539451615425,Regular,Excelente,Feminino,Sim,61.38668932918809,Alta
43.64526331899968,0.1935192437135198,8.854727168402999,2.411058559482134,Boa,Ruim,Masculino,Nao,94.44016459380538,Alta
65.96322320809013,1.160058183643021,5.814067874737402,5.203267237709576,Boa,Regular,Feminino,Sim,68.03123251259433,Baixa
77.50595155170141,3.8591425378380677,9.218956756738834,2.5589437570466287,Boa,Boa,Feminino,Nao,77.98434331433575,Media
49.74633666204551,1.901338364904369,7.931480203031871,4.051415336411212,Ruim,Boa,Masculino,Nao,64.86880303360881,Media
72.91997526287624,6.556358686405592,9.25979345782271,4.859797071105786,Ruim,Boa,Feminino,Sim,74.81872046439616,Media
14.925270121738176,4.4709179832424635,4.9120924191957425,1.1510661505878899,Ruim,Excelente,Masculino,Sim,93.78024976092388,Baixa
96.1562264855597,7.725198810643728,8.08462221799263,2.7409548013752283,Boa,Ruim,Feminino,Sim,64.4159109502932,Baixa
60.79477352680816,7.6220751048889985,6.847260830203444,2.038275000896875,Regular,Ruim,Feminino,Sim,88.5815411985895,Media
22.897823856311362,4.210176911199017,8.63769445781552,5.735419879240008,Regular,Ruim,Masculino,Nao,68.9282080921582,Baixa
91.25437403586972,6.356159862536081,5.508347300880802,5.230795568321329,Regular,Excelente,Masculino,Sim,90.5191993478377,Alta
79.0408446595892,0.9480803633150234,4.7904333983006735,5.228333746737601,Ruim,Ruim,Masculino,Sim,86.28235509408492,Baixa
37.09434095556918,7.064746506958636,4.920538090902378,3.9920465696705225,Ruim,Excelente,Outro,Sim,76.72275512283699,Media
6.523952510323195,4.982486436064764,4.7639757147718775,0.33262286205937164,Regular,Boa,Outro,Sim,72.96472529769389,Alta
77.82331301522095,4.096770917581911,4.408010390801753,3.5185614561106906,Ruim,Boa,Outro,Sim,68.13633815536565,Media
36.09813938135794,0.8039568897122136,7.178046184385742,3.051938358154808,Boa,Boa,Feminino,Sim,85.59277150677467,Baixa
28.913558157443187,2.6807039680504703,7.545421843666116,1.1267565940921371,Ruim,Regular,Masculino,Sim,95.09769501934889,Media
3.158242039297776,7.853935229392102,8.366681330950046,0.4774216434946299,Regular,Excelente,Outro,Nao,65.37505810559176,Alta
69.19075451364364,4.0891118786856815,8.61249429467663,3.8618649185104346,Ruim,Boa,Feminino,Nao,91.43022727378639,Alta
4.700475083172851,1.4937204372377693,9.203509735345069,1.0848049939120323,Regular,Ruim,Feminino,Nao,80.0435161062423,Alta
73.02710645983885,4.088730576739678,5.347035456397437,2.579167982178243,Boa,Boa,Feminino,Nao,90.89797790780368,Alta
58.75594999854018,1.6571321751646186,7.505961161300808,0.5705252397836009,Boa,Excelente,Masculino,Sim,72.23521799759266,Alta
12.202645633442344,5.915098043304587,5.283897432794653,3.496558756124575,Regular,Regular,Feminino,Nao,68.10666170660653,Alta
52.752269698699436,5.578472941430794,6.79092723150475,1.8279264130509423,Boa,Boa,Masculino,Sim,94.479466005652,Alta
74.10281682503697,3.234907946051412,7.361023437470011,4.034918630970151,Ruim,Excelente,Feminino,Nao,88.78053650382785,Alta
62.01602343092184,7.561308827624587,4.949242256887213,4.484669218604657,Boa,Boa,Feminino,Sim,62.92566198479955,Baixa
17.286769754299414,2.1469277929711588,8.394533329779389,3.765991740130318,Regular,Boa,Feminino,Sim,69.92794096699923,Baixa
85.05899385902495,7.405326570216156,9.492000554636668,1.4633429730857939,Ruim,Ruim,Outro,Nao,98.25531278640868,Alta
4.53058207800503,3.5411355812671825,4.103731540163497,2.60819907285134,Ruim,Excelente,Feminino,Sim,76.38316150806597,Alta
5.322111332882606,6.37675425753387,5.879077882497311,3.0839508299812426,Regular,Boa,Outro,Sim,78.09255003582584,Alta
33.75803441214536,7.949179019230127,6.424127006989005,5.214494804506038,Boa,Ruim,Masculino,Sim,77.03113084999875,Media
29.749214996915473,4.19066914454694,7.891047924173389,3.5639216940139002,Ruim,Regular,Masculino,Sim,66.24008619960324,Baixa
22.955488591866,1.200726361501089,5.407439649706192,1.3447628519537733,Boa,Ruim,Masculino,Nao,89.79942053030393,Media
56.01029256816241,0.04771905165790358,9.332528122679571,4.6229855120366565,Boa,Regular,Masculino,Sim,64.22357494059963,Media
36.296163073807804,1.9244403027839505,9.945166073614004,3.0685164668775586,Regular,Boa,Outro,Sim,75.47666529686704,Baixa
95.12793064783479,0.15128536600551,5.062756315289116,5.138972157189658,Boa,Ruim,Feminino,Nao,96.14525030352918,Baixa
34.56752932196125,5.408778491455138,5.458812427026992,4.708363195557064,Boa,Regular,Outro,Nao,68.52091355300189,Alta
91.0085254565174,1.844357283499984,5.735932244375384,0.42734189969446956,Regular,Regular,Outro,Sim,96.55290760865526,Alta
54.65732199324539,1.1594181004230109,9.508028820400805,1.2014818463137733,Ruim,Boa,Masculino,Sim,84.90410661770238,Baixa
13.621622471395444,5.56928224454373,4.864091093064138,0.2031446979850775,Ruim,Regular,Outro,Sim,80.63422363773017,Alta
25.0586086606426,5.20508100958904,9.296026716481999,2.037024403122884,Regular,Regular,Outro,Nao,97.89550810695283,Media
53.518877941292565,7.412392679798071,6.33850485515871,4.80003842855292,Ruim,Excelente,Feminino,Sim,67.78210444310619,Baixa
88.04189778378229,2.9287743542441316,7.455531637556734,1.0039788334690833,Regular,Excelente,Masculino,Sim,74.81304100688396,Media
52.35333498734009,6.183843607583774,8.521277311597867,2.706878770664854,Regular,Excelente,Masculino,Sim,91.63169430342768,Baixa
89.99882366720756,3.067900691586403,7.011426270700295,5.932636847594431,Boa,Regular,Outro,Nao,98.14754303937175,Baixa
25.489901792616788,1.6407626058085665,9.475946736601301,2.836716940603541,Regular,Boa,Masculino,Nao,92.91057480038174,Alta
0.05704441025822238,6.38465181563913,6.154342542050307,4.077699825458861,Regular,Ruim,Masculino,Nao,67.21309508921868,Baixa
42.53213225045979,7.440172457353693,5.708542809147518,1.2789225508976523,Regular,Excelente,Outro,Nao,73.59564645638747,Alta
92.99121528662575,0.5555781369009143,8.32911429089119,3.5122445956702864,Ruim,Excelente,Outro,Nao,81.84135665342849,Baixa
26.057292043089753,3.7299313784679686,6.13331320064015,5.503345161685264,Boa,Excelente,Masculino,Nao,77.63056944694574,Alta
76.76901453947077,3.9537189830037747,7.354339274289787,4.33238402493356,Ruim,Boa,Outro,Sim,64.03735435973991,Media
29.095655261513965,5.771528852700994,6.335048242556724,4.847214616177098,Regular,Boa,Outro,Sim,70.90429757701877,Media
26.293398942791168,2.527295096293268,9.435711425131421,2.7741823149221077,Ruim,Regular,Masculino,Nao,67.28481094897691,Alta
6.933339637221659,6.606400111088813,8.811465627218457,5.458104300047944,Regular,Regular,Masculino,Nao,76.77139252975418,Baixa
39.0961000852116,5.865069507941941,4.966817837021482,3.7867239363256413,Boa,Regular,Feminino,Sim,62.63501691307435,Alta
17.71255795654828,0.10349159061550584,7.3326093468683435,2.9199702212997636,Boa,Boa,Feminino,Sim,88.57341438177147,Baixa
36.36297004365069,3.1658844720792905,4.377000098110001,4.360054113438185,Boa,Boa,Outro,Sim,77.29547511381557,Baixa
70.72075967190095,0.27470648811938503,9.632732256883674,0.9815687442574623,Regular,Ruim,Outro,Sim,85.91529050849829,Media
85.76719233149296,6.88773778041108,5.612343743566855,2.93328632307001,Boa,Ruim,Feminino,Sim,88.95678964305404,Alta
74.0492331118663,3.486139844348344,9.120018027133757,1.4308242010556378,Ruim,Excelente,Masculino,Sim,91.14821814247783,Media
30.95313101688466,0.9206454557265049,5.672869490033728,2.441117176501047,Regular,Regular,Outro,Sim,82.52855170385749,Media
66.72795777013144,2.087996487042804,4.990996099247419,3.2302036826936846,Regular,Regular,Masculino,Nao,90.82814990629868,Media
61.312844742783334,2.5972132779033013,8.075624498768827,1.1124433165932024,Boa,Boa,Masculino,Sim,88.22982182398988,Media
96.19669619244951,6.845598192579823,9.348776064084264,4.887233905187331,Regular,Regular,Feminino,Sim,84.16668817816137,Media
65.31496176278915,2.2883387680882095,8.488045115440919,3.997180472088523,Ruim,Regular,Feminino,Sim,92.8123798675891,Alta
91.05403160904675,5.220242086495761,9.5008464471094,1.4250453520128301,Boa,Ruim,Feminino,Sim,78.43588987067882,Media
53.17386626536452,1.6948990376638928,4.227001718072497,0.6346515188524529,Regular,Regular,Feminino,Nao,80.19862450528548,Baixa
77.1916734165542,5.109736397312455,8.254076736652774,5.6721814409691085,Regular,Ruim,Masculino,Sim,71.1365071705068,Baixa
8.184846372999043,0.6690877850368082,5.8613433245154845,2.90756008223444,Ruim,Regular,Outro,Nao,90.1307845013638,Baixa
83.85006719051958,3.028988944671233,5.772066790278685,0.2835354392263323,Ruim,Boa,Outro,Sim,82.07252610386226,Baixa
58.65986283358379,4.856588831028198,9.899048003396313,5.577865918284148,Regular,Boa,Outro,Sim,77.09656943528194,Alta
71.54914641792519,7.897998106120248,6.714496096496921,5.488472116569701,Regular,Ruim,Feminino,Nao,87.55890570712124,Alta
52.15246811314035,0.3467763571610547,5.258546344236141,3.683499643192592,Regular,Regular,Feminino,Nao,64.16521467512301,Media
8.668803286271242,5.845626749394516,5.689908686214997,1.5647493717451717,Regular,Excelente,Masculino,Nao,83.52047832064453,Alta
13.161315732459865,6.932103035497081,6.458807160806564,2.6765631840311808,Ruim,Ruim,Outro,Sim,87.41909484570809,Baixa
99.7538452551697,2.888655126380539,9.602120667090094,4.199396624622786,Boa,Ruim,Feminino,Sim,77.67757647070168,Baixa
92.36697478546563,3.1742534089711274,5.696392658812789,0.15088874309464084,Ruim,Ruim,Outro,Sim,70.83707190928992,Media
62.918630863150824,7.07108529958878,4.915822476906994,4.43943405931903,Ruim,Ruim,Outro,Nao,63.16186627665899,Baixa
31.896023918354732,2.053923372950881,6.773841701664447,5.58858882703216,Ruim,Regular,Outro,Nao,95.68788015404397,Media
43.2663454828591,3.7660340562361245,4.9824265633857525,3.8109415548696925,Boa,Excelente,Feminino,Sim,96.76471251538426,Baixa
77.25673581276824,1.5983863890778522,7.3321883428792,2.2620322485993904,Regular,Ruim,Feminino,Nao,92.30511639431128,Baixa
87.1928434668465,3.474462399932049,4.795442208652049,5.111578604024563,Boa,Boa,Feminino,Sim,87.43044345883185,Baixa
87.10174149935769,4.253326494527557,6.768555795114949,2.8703864162204313,Boa,Excelente,Feminino,Nao,75.90052149175101,Media
62.327667746923524,7.231715732186966,7.831973598287428,0.017173807262354623,Regular,Regular,Feminino,Sim,70.45590725390912,Baixa
3.809336469576674,5.979974569587943,7.2862950211170805,3.8145156837392915,Boa,Ruim,Masculino,Sim,62.438047889265704,Media
56.3247632519844,3.8840522026644067,8.432039950711987,5.329088117027076,Regular,Regular,Outro,Sim,63.226955305975686,Alta
96.51143996742108,3.8641511387713425,5.21532843121031,0.13928726571739425,Regular,Regular,Feminino,Nao,98.55752665577901,Media
47.821870264654386,1.3541539811580519,4.086095898197747,1.5779685122168159,Boa,Boa,Masculino,Nao,99.86626973399174,Alta
3.9979421341976296,0.821695165862808,6.8016620425442635,3.9550344655673335,Ruim,Ruim,Feminino,Sim,77.86347562121271,Alta
51.07457460108136,4.056333410343804,5.185404360432242,1.5062141129992972,Boa,Regular,Feminino,Nao,98.33536582958679,Media
79.85256641847833,4.301679614196155,6.2646614534411125,3.304067855798766,Regular,Regular,Outro,Nao,80.35701056444216,Alta
23.126212536488776,0.7218206809773529,7.324712781691632,0.3181545840569686,Boa,Regular,Feminino,Sim,89.72558742352044,Baixa
84.63840542799352,1.836299638434232,6.633336372544661,2.056533487569367,Boa,Excelente,Outro,Nao,93.77785539348267,Media
62.83558886066939,7.8076962126014315,9.609756252990088,1.17895684258795,Regular,Boa,Outro,Nao,72.25970596027918,Media
88.39111418341665,7.755740117009521,4.061624855576327,5.338750419498698,Ruim,Regular,Masculino,Sim,84.74996575947556,Baixa
14.746610038348829,5.584560956187345,7.5377795158022,3.9291503262708813,Ruim,Excelente,Outro,Sim,64.62594925396891,Media
74.2394959082063,4.918236122310146,7.3726655518253095,0.027845927840278506,Ruim,Ruim,Masculino,Sim,68.70326505964908,Alta
25.148329135774894,0.9119397025601108,7.314427371072943,3.184491988021091,Regular,Ruim,Feminino,Nao,96.63833053602266,Media
33.39286847472637,5.336186411801271,8.708599270875245,0.4357440404932189,Regular,Regular,Outro,Sim,61.69384861433985,Baixa
93.24230862686137,3.5546948045883315,5.079376726281064,2.624365812233224,Regular,Boa,Outro,Nao,89.52984696736686,Media
94.13361998494125,2.293285008445947,7.328246982281567,4.645330813124054,Regular,Excelente,Feminino,Nao,99.12211707231405,Alta
56.661595861271586,2.325329306567057,7.390161899872525,5.5902558026169755,Ruim,Boa,Masculino,Nao,86.08497009243625,Media
43.6831312495609,7.025178729336201,8.905397014158375,4.049763720497465,Ruim,Regular,Outro,Sim,86.87450562630758,Alta
68.99531712985866,1.8330849325233798,6.009246527572537,5.896101714340545,Regular,Ruim,Masculino,Nao,80.99388613594569,Media
14.39394967156975,1.2352954791604915,8.95724660312899,5.940359610012078,Regular,Ruim,Outro,Sim,97.26305402859943,Alta
64.11525377092012,7.881818173699363,4.997885016477605,0.5561920772920244,Ruim,Excelente,Outro,Nao,99.13949809836552,Alta
10.661801072214615,7.416663150246646,5.3565614062644435,4.065164292174778,Ruim,Excelente,Feminino,Sim,87.66566846045583,Alta
78.55631249799633,3.818742119195166,8.448758200111886,5.032157092078779,Regular,Ruim,Feminino,Sim,81.33818654825043,Media
68.34740525793089,4.474021443287271,6.808387964131127,0.5437836665960334,Regular,Ruim,Feminino,Nao,80.44804946796212,Baixa
54.16852152125705,0.6070041808474835,7.226590677791711,2.449501735525631,Boa,Regular,Masculino,Sim,74.92002781385652,Baixa
98.90331309616333,2.507797468824112,7.0411008304617795,4.217271645045481,Regular,Boa,Masculino,Sim,80.12524685937584,Alta
38.60820695170164,2.188071248795338,8.779369090769887,4.652743498118556,Boa,Ruim,Feminino,Nao,97.71937198918418,Media
72.2755609011702,4.257148214581693,9.952965692020872,0.7168660278417804,Boa,Excelente,Masculino,Sim,84.2593313714255,Media
29.123587433359333,2.1969814553738036,7.452435873625408,0.8377634195353456,Ruim,Ruim,Outro,Nao,87.41197649484423,Alta
86.3538747467269,4.9412786252427745,7.808341063804919,1.486591056491068,Boa,Boa,Feminino,Sim,72.78065981680075,Baixa
17.302318773485226,7.311461805688442,9.226519410220158,3.9768232090491376,Boa,Excelente,Feminino,Sim,93.81670264665792,Media
71.75604834438315,0.21780567761915925,7.151196413731176,1.6932124213309905,Boa,Regular,Outro,Nao,88.10267816189592,Alta
11.799326405629007,4.383583323212758,9.869742202331361,4.266767391692728,Ruim,Excelente,Feminino,Nao,88.07102440064958,Alta
79.77544501132184,6.863764515083629,7.654774636372969,1.573867919460509,Ruim,Ruim,Feminino,Sim,81.55781318427513,Baixa
36.50992168751287,1.1844820011267823,4.934040385273625,1.1279882404897794,Boa,Regular,Feminino,Nao,98.15953132441881,Alta
12.068705991832596,4.187904451313921,5.687745171720087,0.31791095084985255,Regular,Excelente,Masculino,Nao,90.0487996891451,Baixa
48.763970073758365,7.248704783950745,8.764983242116967,1.7855309265394406,Boa,Boa,Feminino,Nao,62.15462422762658,Baixa
8.077185624568772,2.4909349920879302,4.863224380755855,4.906260267285469,Ruim,Regular,Masculino,Nao,96.31140050499101,Alta
18.868808153656012,1.1359608755244635,7.954458389697589,0.0879447724821214,Regular,Boa,Masculino,Sim,60.54044702056027,Alta
37.592508701532644,0.4094668384035973,5.754255091114643,2.438801746050863,Ruim,Regular,Feminino,Nao,73.91254480175826,Baixa
52.075427159199215,5.197754876391831,4.872568625334965,2.502633151226153,Boa,Regular,Feminino,Nao,79.19388084585833,Alta
92.94591896122682,6.6382102463249835,4.929390533431187,3.1044309106475705,Ruim,Boa,Masculino,Sim,84.55326599646185,Alta
65.45476843502558,2.4119203396536184,9.778759967077747,2.8702900699372416,Boa,Ruim,Outro,Nao,61.86784667890153,Alta
22.462684835787748,3.3047564882129485,9.633018288837636,5.12383621031214,Boa,Regular,Masculino,Nao,84.0973840981,Media
55.8743008908004,6.484116044435633,8.42557968460002,4.062430842609892,Regular,Ruim,Outro,Sim,86.08744973396657,Media
66.41839260708927,3.3598559745147956,4.8457677236131955,3.1405392484923977,Regular,Boa,Feminino,Sim,92.50326248275594,Media
30.34126120674532,5.628281122463209,7.2968966970615075,5.341728319718407,Boa,Boa,Masculino,Sim,82.6444127691403,Alta
61.491929901753885,5.680782622071347,6.46574958405399,5.069389300855873,Boa,Ruim,Masculino,Nao,67.87880506032766,Baixa
83.09442808137312,6.087658399376233,4.782783510799172,3.2594376985180107,Regular,Ruim,Outro,Sim,84.88018383896662,Alta
36.569362594947904,4.864211283186209,5.074921879097483,1.923866083310401,Boa,Boa,Outro,Sim,85.45475511619668,Alta
56.43247947850889,3.495023360215594,6.682995888747196,5.005492068368909,Ruim,Regular,Masculino,Nao,65.98147356992854,Media
30.09580031509167,0.9995727255333531,5.187611298496868,5.688984967070371,Regular,Regular,Feminino,Sim,98.01336929749884,Media
43.02888627665725,3.201402916547294,4.743436808212716,5.762421732086882,Regular,Excelente,Outro,Nao,85.70821559008252,Alta
80.32303363126432,0.7374861511036181,4.203900098768651,2.58853193637865,Ruim,Ruim,Outro,Sim,63.103466200419156,Alta
60.21401481992815,0.33509285088586793,4.221856384725393,4.966824160614036,Ruim,Ruim,Outro,Sim,73.68046508081096,Baixa
14.156591732135649,7.719100854943355,7.307241256897448,1.6091021000077457,Regular,Regular,Feminino,Nao,81.04389533793537,Media
68.12254472192983,5.88955446245333,8.249773663382314,3.691789817764562,Boa,Regular,Feminino,Nao,66.7308073056539,Media
54.69416163275409,3.274840894948885,4.422215354183763,3.7030200449800676,Ruim,Boa,Outro,Sim,93.19454033022423,Media
47.17904735685047,1.4966663444602428,5.780723281249596,0.23792079926861853,Boa,Boa,Masculino,Sim,63.377985134079225,Media
34.04144531683892,1.9394435781277837,6.798585288194117,5.9167775650584336,Ruim,Boa,Masculino,Nao,67.62826860397641,Alta
25.226693279379862,0.45583706450533157,4.1479720756094185,3.540520891005327,Boa,Ruim,Feminino,Sim,65.10100650855942,Media
1.100924753496768,6.511289581862976,5.381123005233167,4.962540928522318,Regular,Ruim,Masculino,Nao,68.49042030070433,Media
20.171338353248114,6.633122432506873,6.004556593019946,0.7858445421544908,Boa,Excelente,Masculino,Sim,74.24157588297923,Baixa
18.948510622835933,1.731422706697657,8.461365759458655,5.121969936717234,Ruim,Regular,Masculino,Nao,80.42760972543266,Alta
87.34496430828386,2.620066228200068,5.419846495401175,2.438796720701877,Ruim,Boa,Feminino,Nao,79.56150392049906,Media
99.66436576818589,5.655770876344933,8.257368134810783,2.317129402157156,Regular,Ruim,Feminino,Nao,80.81173489806878,Media
90.68667644346718,2.048978660361138,8.050521017295857,3.471635416079918,Ruim,Ruim,Outro,Sim,91.21654645491466,Baixa
99.23075646286244,5.176883098253035,5.226162176232524,3.1398865346245177,Ruim,Regular,Feminino,Nao,76.92362684565076,Alta
36.19783461278201,7.213866492107401,9.977242942894506,1.6506526657654101,Ruim,Regular,Masculino,Sim,81.97670540181086,Baixa
35.85733566632945,3.286786205680553,7.560161837593391,2.176773926487998,Boa,Ruim,Outro,Sim,82.96225425833893,Alta
58.18106848222263,1.9515869905994796,9.97423182206903,3.8472600026875616,Regular,Boa,Feminino,Sim,61.48061063846728,Baixa
56.91734335593942,3.083959185888453,9.52710664635968,1.6614864170165982,Boa,Excelente,Masculino,Nao,87.56933831991766,Media
37.768752897354595,7.883216025840106,8.376001410757588,1.0171868797088583,Boa,Boa,Outro,Sim,96.14364020946508,Baixa
45.38313484795117,5.547430341481374,7.989197615806896,1.5269847417119813,Ruim,Ruim,Feminino,Nao,68.74967159138924,Baixa
59.29544189686639,5.536095355010721,5.3323780602751265,1.043189447872308,Ruim,Boa,Feminino,Nao,71.48127150614147,Media
91.89807752110195,5.905157668825034,7.9185366836012285,5.500754870849757,Regular,Regular,Outro,Sim,91.9304808530508,Media
52.76598092146085,6.64043075094451,5.469360098229583,2.332371618571866,Boa,Excelente,Feminino,Sim,84.0503089816201,Media
24.55978166067271,4.688423415806578,7.261780868884241,0.7545810604530154,Boa,Ruim,Outro,Sim,61.49810266158699,Media
96.79061041245785,6.539052965944778,5.438636117726631,0.06545984959847528,Ruim,Excelente,Masculino,Nao,83.99973824499551,Media
59.25474473872302,1.1810406934420543,5.8641720054547015,1.8057369236499092,Ruim,Excelente,Outro,Sim,68.83567409946292,Media
7.228526114163292,3.696972498342591,4.310054387371953,1.2330986036969456,Ruim,Regular,Masculino,Sim,69.34566526191581,Media
19.189755142769815,5.07306297780751,9.523848163751742,5.007241878455078,Ruim,Regular,Outro,Sim,68.744474548879,Media
53.08941966827882,4.554498108936091,8.104911113496193,4.150099385461532,Boa,Excelente,Masculino,Nao,93.4939045415753,Baixa
67.0416697445831,2.731451073390409,5.131610759727079,3.7450225393181618,Ruim,Ruim,Outro,Nao,98.28387911344042,Alta
13.614748430360969,2.4249563918958694,7.758691874626913,5.075151881049093,Boa,Regular,Outro,Nao,94.42560077561578,Alta
15.062187397565975,0.07431176887821511,9.041765879380506,0.20618677739193614,Ruim,Ruim,Masculino,Sim,62.692735524560725,Baixa
